fact	label	source
e3097 not r199 a80	1	train
e3097 r199 a80	0	train
e1881 not r199 a93	1	train
e1881 r199 a93	0	train
e1881 r199 a92	1	train
e1881 not r199 a92	0	train
e2341 not r199 a232	1	train
e2341 r199 a232	0	train
e2341 r199 a233	1	train
e2341 not r199 a233	0	train
e694 r199 a244	1	train
e694 not r199 a244	0	train
e694 not r199 a245	1	train
e694 r199 a245	0	train
e2333 not r199 a137	1	train
e2333 r199 a137	0	train
e2333 r199 a136	1	train
e2333 not r199 a136	0	train
e4664 r199 a63	1	train
e4664 not r199 a63	0	train
e4664 not r199 a62	1	train
e4664 r199 a62	0	train
e4944 r199 a132	1	train
e4944 not r199 a132	0	train
e4944 not r199 a133	1	train
e4944 r199 a133	0	train
e3760 r199 a130	1	train
e3760 not r199 a130	0	train
e3760 not r199 a131	1	train
e3760 r199 a131	0	train
e1459 r199 a84	1	train
e1459 not r199 a84	0	train
e1459 not r199 a85	1	train
e1459 r199 a85	0	train
e3091 r199 a52	1	train
e3091 not r199 a52	0	train
e3091 not r199 a53	1	train
e3091 r199 a53	0	train
e1504 r199 a37	1	train
e1504 not r199 a37	0	train
e1504 not r199 a36	1	train
e1504 r199 a36	0	train
e4032 r199 a80	1	train
e4032 not r199 a80	0	train
e4032 not r199 a81	1	train
e4032 r199 a81	0	train
e2986 not r199 a211	1	train
e2986 r199 a211	0	train
e2986 r199 a210	1	train
e2986 not r199 a210	0	train
e951 not r199 a163	1	train
e951 r199 a163	0	train
e951 r199 a162	1	train
e951 not r199 a162	0	train
e517 r199 a65	1	train
e517 not r199 a65	0	train
e517 not r199 a64	1	train
e517 r199 a64	0	train
e4876 not r199 a116	1	train
e4876 r199 a116	0	train
e4876 r199 a117	1	train
e4876 not r199 a117	0	train
e4100 r199 a22	1	train
e4100 not r199 a22	0	train
e4100 not r199 a23	1	train
e4100 r199 a23	0	train
e1388 not r199 a115	1	train
e1388 r199 a115	0	train
e1388 r199 a114	1	train
e1388 not r199 a114	0	train
e1506 r199 a61	1	train
e1506 not r199 a61	0	train
e1506 not r199 a60	1	train
e1506 r199 a60	0	train
e3979 r199 a40	1	train
e3979 not r199 a40	0	train
e3979 not r199 a41	1	train
e3979 r199 a41	0	train
e1560 r199 a194	1	train
e1560 not r199 a194	0	train
e1560 not r199 a195	1	train
e1560 r199 a195	0	train
e3052 not r199 a221	1	train
e3052 r199 a221	0	train
e3052 r199 a220	1	train
e3052 not r199 a220	0	train
e4702 r199 a77	1	train
e4702 not r199 a77	0	train
e4702 not r199 a76	1	train
e4702 r199 a76	0	train
e4710 not r199 a238	1	train
e4710 r199 a238	0	train
e4710 r199 a239	1	train
e4710 not r199 a239	0	train
e2019 r199 a77	1	train
e2019 not r199 a77	0	train
e2019 not r199 a76	1	train
e2019 r199 a76	0	train
e1378 not r199 a141	1	train
e1378 r199 a141	0	train
e1378 r199 a140	1	train
e1378 not r199 a140	0	train
e1398 r199 a53	1	train
e1398 not r199 a53	0	train
e1398 not r199 a52	1	train
e1398 r199 a52	0	train
e3194 not r199 a67	1	train
e3194 r199 a67	0	train
e3194 r199 a66	1	train
e3194 not r199 a66	0	train
e778 r199 a92	1	train
e778 not r199 a92	0	train
e778 not r199 a93	1	train
e778 r199 a93	0	train
e1865 r199 a117	1	train
e1865 not r199 a117	0	train
e1865 not r199 a116	1	train
e1865 r199 a116	0	train
e4287 r199 a78	1	train
e4287 not r199 a78	0	train
e4287 not r199 a79	1	train
e4287 r199 a79	0	train
e2984 r199 a160	1	train
e2984 not r199 a160	0	train
e2984 not r199 a161	1	train
e2984 r199 a161	0	train
e367 r199 a43	1	train
e367 not r199 a43	0	train
e367 not r199 a42	1	train
e367 r199 a42	0	train
e525 not r199 a181	1	train
e525 r199 a181	0	train
e525 r199 a180	1	train
e525 not r199 a180	0	train
e2362 not r199 a179	1	train
e2362 r199 a179	0	train
e2362 r199 a178	1	train
e2362 not r199 a178	0	train
e2660 not r199 a197	1	train
e2660 r199 a197	0	train
e2660 r199 a196	1	train
e2660 not r199 a196	0	train
e3977 not r199 a100	1	train
e3977 r199 a100	0	train
e3977 r199 a101	1	train
e3977 not r199 a101	0	train
e1662 r199 a144	1	train
e1662 not r199 a144	0	train
e1662 not r199 a145	1	train
e1662 r199 a145	0	train
e3300 r199 a55	1	train
e3300 not r199 a55	0	train
e3300 not r199 a54	1	train
e3300 r199 a54	0	train
e52 r199 a19	1	train
e52 not r199 a19	0	train
e52 not r199 a18	1	train
e52 r199 a18	0	train
e431 r199 a38	1	train
e431 not r199 a38	0	train
e431 not r199 a39	1	train
e431 r199 a39	0	train
e1104 r199 a139	1	train
e1104 not r199 a139	0	train
e1104 not r199 a138	1	train
e1104 r199 a138	0	train
e4270 r199 a67	1	train
e4270 not r199 a67	0	train
e4270 not r199 a66	1	train
e4270 r199 a66	0	train
e4196 r199 a137	1	train
e4196 not r199 a137	0	train
e4196 not r199 a136	1	train
e4196 r199 a136	0	train
e2516 not r199 a57	1	train
e2516 r199 a57	0	train
e2516 r199 a56	1	train
e2516 not r199 a56	0	train
e4542 not r199 a48	1	train
e4542 r199 a48	0	train
e4542 r199 a49	1	train
e4542 not r199 a49	0	train
e2298 r199 a171	1	train
e2298 not r199 a171	0	train
e2298 not r199 a170	1	train
e2298 r199 a170	0	train
e4265 r199 a13	1	train
e4265 not r199 a13	0	train
e4265 not r199 a12	1	train
e4265 r199 a12	0	train
e3420 not r199 a224	1	train
e3420 r199 a224	0	train
e3420 r199 a225	1	train
e3420 not r199 a225	0	train
e2353 r199 a4	1	train
e2353 not r199 a4	0	train
e2353 not r199 a5	1	train
e2353 r199 a5	0	train
e3021 not r199 a210	1	train
e3021 r199 a210	0	train
e3021 r199 a211	1	train
e3021 not r199 a211	0	train
e168 r199 a105	1	train
e168 not r199 a105	0	train
e168 not r199 a104	1	train
e168 r199 a104	0	train
e4735 r199 a23	1	train
e4735 not r199 a23	0	train
e4735 not r199 a22	1	train
e4735 r199 a22	0	train
e3749 not r199 a138	1	train
e3749 r199 a138	0	train
e3749 r199 a139	1	train
e3749 not r199 a139	0	train
e2088 not r199 a187	1	train
e2088 r199 a187	0	train
e2088 r199 a186	1	train
e2088 not r199 a186	0	train
e4134 not r199 a137	1	train
e4134 r199 a137	0	train
e4134 r199 a136	1	train
e4134 not r199 a136	0	train
e512 not r199 a8	1	train
e512 r199 a8	0	train
e512 r199 a9	1	train
e512 not r199 a9	0	train
e680 r199 a26	1	train
e680 not r199 a26	0	train
e680 not r199 a27	1	train
e680 r199 a27	0	train
e4499 r199 a178	1	train
e4499 not r199 a178	0	train
e4499 not r199 a179	1	train
e4499 r199 a179	0	train
e3393 not r199 a23	1	train
e3393 r199 a23	0	train
e3393 r199 a22	1	train
e3393 not r199 a22	0	train
e582 not r199 a54	1	train
e582 r199 a54	0	train
e582 r199 a55	1	train
e582 not r199 a55	0	train
e2039 not r199 a74	1	train
e2039 r199 a74	0	train
e2039 r199 a75	1	train
e2039 not r199 a75	0	train
e1361 r199 a12	1	train
e1361 not r199 a12	0	train
e1361 not r199 a13	1	train
e1361 r199 a13	0	train
e4187 not r199 a143	1	train
e4187 r199 a143	0	train
e4187 r199 a142	1	train
e4187 not r199 a142	0	train
e990 r199 a219	1	train
e990 not r199 a219	0	train
e990 not r199 a218	1	train
e990 r199 a218	0	train
e2917 not r199 a231	1	train
e2917 r199 a231	0	train
e2917 r199 a230	1	train
e2917 not r199 a230	0	train
e4833 r199 a177	1	train
e4833 not r199 a177	0	train
e4833 not r199 a176	1	train
e4833 r199 a176	0	train
e1976 not r199 a145	1	train
e1976 r199 a145	0	train
e1976 r199 a144	1	train
e1976 not r199 a144	0	train
e1063 r199 a64	1	train
e1063 not r199 a64	0	train
e1063 not r199 a65	1	train
e1063 r199 a65	0	train
e4490 not r199 a52	1	train
e4490 r199 a52	0	train
e4490 r199 a53	1	train
e4490 not r199 a53	0	train
e4665 r199 a18	1	train
e4665 not r199 a18	0	train
e4665 not r199 a19	1	train
e4665 r199 a19	0	train
e2433 r199 a197	1	train
e2433 not r199 a197	0	train
e2433 not r199 a196	1	train
e2433 r199 a196	0	train
e2539 not r199 a196	1	train
e2539 r199 a196	0	train
e2539 r199 a197	1	train
e2539 not r199 a197	0	train
e2392 not r199 a190	1	train
e2392 r199 a190	0	train
e2392 r199 a191	1	train
e2392 not r199 a191	0	train
e1687 r199 a239	1	train
e1687 not r199 a239	0	train
e1687 not r199 a238	1	train
e1687 r199 a238	0	train
e4863 not r199 a185	1	train
e4863 r199 a185	0	train
e4863 r199 a184	1	train
e4863 not r199 a184	0	train
e3638 not r199 a214	1	train
e3638 r199 a214	0	train
e3638 r199 a215	1	train
e3638 not r199 a215	0	train
e4824 r199 a88	1	train
e4824 not r199 a88	0	train
e4824 not r199 a89	1	train
e4824 r199 a89	0	train
e1990 not r199 a73	1	train
e1990 r199 a73	0	train
e1990 r199 a72	1	train
e1990 not r199 a72	0	train
e1697 r199 a172	1	train
e1697 not r199 a172	0	train
e1697 not r199 a173	1	train
e1697 r199 a173	0	train
e2635 not r199 a226	1	train
e2635 r199 a226	0	train
e2635 r199 a227	1	train
e2635 not r199 a227	0	train
e2704 r199 a69	1	train
e2704 not r199 a69	0	train
e2704 not r199 a68	1	train
e2704 r199 a68	0	train
e1706 not r199 a236	1	train
e1706 r199 a236	0	train
e1706 r199 a237	1	train
e1706 not r199 a237	0	train
e451 not r199 a183	1	train
e451 r199 a183	0	train
e451 r199 a182	1	train
e451 not r199 a182	0	train
e4678 not r199 a136	1	train
e4678 r199 a136	0	train
e4678 r199 a137	1	train
e4678 not r199 a137	0	train
e1631 not r199 a124	1	train
e1631 r199 a124	0	train
e1631 r199 a125	1	train
e1631 not r199 a125	0	train
e2447 not r199 a163	1	train
e2447 r199 a163	0	train
e2447 r199 a162	1	train
e2447 not r199 a162	0	train
e1334 not r199 a197	1	train
e1334 r199 a197	0	train
e1334 r199 a196	1	train
e1334 not r199 a196	0	train
e1562 not r199 a240	1	train
e1562 r199 a240	0	train
e1562 r199 a241	1	train
e1562 not r199 a241	0	train
e3351 not r199 a61	1	train
e3351 r199 a61	0	train
e3351 r199 a60	1	train
e3351 not r199 a60	0	train
e1709 not r199 a107	1	train
e1709 r199 a107	0	train
e1709 r199 a106	1	train
e1709 not r199 a106	0	train
e4242 not r199 a165	1	train
e4242 r199 a165	0	train
e4242 r199 a164	1	train
e4242 not r199 a164	0	train
e3316 r199 a112	1	train
e3316 not r199 a112	0	train
e3316 not r199 a113	1	train
e3316 r199 a113	0	train
e2170 r199 a11	1	train
e2170 not r199 a11	0	train
e2170 not r199 a10	1	train
e2170 r199 a10	0	train
e757 not r199 a202	1	train
e757 r199 a202	0	train
e757 r199 a203	1	train
e757 not r199 a203	0	train
e1639 r199 a69	1	train
e1639 not r199 a69	0	train
e1639 not r199 a68	1	train
e1639 r199 a68	0	train
e3365 not r199 a148	1	train
e3365 r199 a148	0	train
e3365 r199 a149	1	train
e3365 not r199 a149	0	train
e525 r199 a109	1	train
e525 not r199 a109	0	train
e525 not r199 a108	1	train
e525 r199 a108	0	train
e3451 r199 a102	1	train
e3451 not r199 a102	0	train
e3451 not r199 a103	1	train
e3451 r199 a103	0	train
e3399 not r199 a184	1	train
e3399 r199 a184	0	train
e3399 r199 a185	1	train
e3399 not r199 a185	0	train
e3129 not r199 a18	1	train
e3129 r199 a18	0	train
e3129 r199 a19	1	train
e3129 not r199 a19	0	train
e1128 r199 a85	1	train
e1128 not r199 a85	0	train
e1128 not r199 a84	1	train
e1128 r199 a84	0	train
e4075 r199 a103	1	train
e4075 not r199 a103	0	train
e4075 not r199 a102	1	train
e4075 r199 a102	0	train
e481 not r199 a191	1	train
e481 r199 a191	0	train
e481 r199 a190	1	train
e481 not r199 a190	0	train
e4988 r199 a89	1	train
e4988 not r199 a89	0	train
e4988 not r199 a88	1	train
e4988 r199 a88	0	train
e2583 not r199 a205	1	train
e2583 r199 a205	0	train
e2583 r199 a204	1	train
e2583 not r199 a204	0	train
e275 not r199 a71	1	train
e275 r199 a71	0	train
e275 r199 a70	1	train
e275 not r199 a70	0	train
e71 not r199 a49	1	train
e71 r199 a49	0	train
e71 r199 a48	1	train
e71 not r199 a48	0	train
e2337 not r199 a128	1	train
e2337 r199 a128	0	train
e2337 r199 a129	1	train
e2337 not r199 a129	0	train
e2405 not r199 a196	1	train
e2405 r199 a196	0	train
e2405 r199 a197	1	train
e2405 not r199 a197	0	train
e1786 not r199 a138	1	train
e1786 r199 a138	0	train
e1786 r199 a139	1	train
e1786 not r199 a139	0	train
e4550 r199 a138	1	train
e4550 not r199 a138	0	train
e4550 not r199 a139	1	train
e4550 r199 a139	0	train
e4760 not r199 a195	1	train
e4760 r199 a195	0	train
e4760 r199 a194	1	train
e4760 not r199 a194	0	train
e3738 not r199 a95	1	train
e3738 r199 a95	0	train
e3738 r199 a94	1	train
e3738 not r199 a94	0	train
e0 not r199 a114	1	train
e0 r199 a114	0	train
e0 r199 a115	1	train
e0 not r199 a115	0	train
e359 not r199 a201	1	train
e359 r199 a201	0	train
e359 r199 a200	1	train
e359 not r199 a200	0	train
e2827 not r199 a155	1	train
e2827 r199 a155	0	train
e2827 r199 a154	1	train
e2827 not r199 a154	0	train
e1558 not r199 a13	1	train
e1558 r199 a13	0	train
e1558 r199 a12	1	train
e1558 not r199 a12	0	train
e2062 not r199 a60	1	train
e2062 r199 a60	0	train
e2062 r199 a61	1	train
e2062 not r199 a61	0	train
e1847 r199 a97	1	train
e1847 not r199 a97	0	train
e1847 not r199 a96	1	train
e1847 r199 a96	0	train
e3946 r199 a146	1	train
e3946 not r199 a146	0	train
e3946 not r199 a147	1	train
e3946 r199 a147	0	train
e2501 not r199 a46	1	train
e2501 r199 a46	0	train
e2501 r199 a47	1	train
e2501 not r199 a47	0	train
e1088 not r199 a98	1	train
e1088 r199 a98	0	train
e1088 r199 a99	1	train
e1088 not r199 a99	0	train
e1112 r199 a74	1	train
e1112 not r199 a74	0	train
e1112 not r199 a75	1	train
e1112 r199 a75	0	train
e593 not r199 a236	1	train
e593 r199 a236	0	train
e593 r199 a237	1	train
e593 not r199 a237	0	train
e1058 r199 a155	1	train
e1058 not r199 a155	0	train
e1058 not r199 a154	1	train
e1058 r199 a154	0	train
e679 r199 a194	1	train
e679 not r199 a194	0	train
e679 not r199 a195	1	train
e679 r199 a195	0	train
e1380 r199 a181	1	train
e1380 not r199 a181	0	train
e1380 not r199 a180	1	train
e1380 r199 a180	0	train
e2039 r199 a52	1	train
e2039 not r199 a52	0	train
e2039 not r199 a53	1	train
e2039 r199 a53	0	train
e3978 r199 a69	1	train
e3978 not r199 a69	0	train
e3978 not r199 a68	1	train
e3978 r199 a68	0	train
e2162 not r199 a65	1	train
e2162 r199 a65	0	train
e2162 r199 a64	1	train
e2162 not r199 a64	0	train
e4106 not r199 a63	1	train
e4106 r199 a63	0	train
e4106 r199 a62	1	train
e4106 not r199 a62	0	train
e4889 r199 a3	1	train
e4889 not r199 a3	0	train
e4889 not r199 a2	1	train
e4889 r199 a2	0	train
e1727 r199 a242	1	train
e1727 not r199 a242	0	train
e1727 not r199 a243	1	train
e1727 r199 a243	0	train
e1258 r199 a165	1	train
e1258 not r199 a165	0	train
e1258 not r199 a164	1	train
e1258 r199 a164	0	train
e3927 not r199 a126	1	train
e3927 r199 a126	0	train
e3927 r199 a127	1	train
e3927 not r199 a127	0	train
e2239 not r199 a138	1	train
e2239 r199 a138	0	train
e2239 r199 a139	1	train
e2239 not r199 a139	0	train
e748 not r199 a200	1	train
e748 r199 a200	0	train
e748 r199 a201	1	train
e748 not r199 a201	0	train
e2951 r199 a60	1	train
e2951 not r199 a60	0	train
e2951 not r199 a61	1	train
e2951 r199 a61	0	train
e164 r199 a170	1	train
e164 not r199 a170	0	train
e164 not r199 a171	1	train
e164 r199 a171	0	train
e3341 not r199 a209	1	train
e3341 r199 a209	0	train
e3341 r199 a208	1	train
e3341 not r199 a208	0	train
e1206 not r199 a14	1	train
e1206 r199 a14	0	train
e1206 r199 a15	1	train
e1206 not r199 a15	0	train
e423 r199 a69	1	train
e423 not r199 a69	0	train
e423 not r199 a68	1	train
e423 r199 a68	0	train
e3869 not r199 a164	1	train
e3869 r199 a164	0	train
e3869 r199 a165	1	train
e3869 not r199 a165	0	train
e2859 r199 a44	1	train
e2859 not r199 a44	0	train
e2859 not r199 a45	1	train
e2859 r199 a45	0	train
e3 not r199 a218	1	train
e3 r199 a218	0	train
e3 r199 a219	1	train
e3 not r199 a219	0	train
e1738 not r199 a187	1	train
e1738 r199 a187	0	train
e1738 r199 a186	1	train
