fact	label	source
e1371 r1 a22	0	train
e1371 r1 a26	0	train
e1371 r1 a24	0	train
e1371 r1 a19	0	train
e1371 r1 a29	0	train
e1371 r1 a33	0	train
e4263 r1 c7	1	train
e4263 r0 a30	1	train
e4263 r0 a9	1	train
e4263 r0 a34	1	train
e4263 r0 a7	1	train
e4263 r0 a32	1	train
e4263 r1 a14	0	train
e4263 r1 a23	0	train
e4263 r1 a16	0	train
e4263 r1 a11	0	train
e4263 r1 a24	0	train
e4263 r1 a29	0	train
e861 r1 c7	1	train
e861 r0 a30	1	train
e861 r0 a9	1	train
e861 r0 a34	1	train
e861 r0 a7	1	train
e861 r0 a32	1	train
e861 r1 a19	0	train
e861 r1 a18	0	train
e861 r1 a31	0	train
e861 r1 a29	0	train
e861 r1 a14	0	train
e861 r1 a1	0	train
e1241 r1 c7	1	train
e1241 r0 a30	1	train
e1241 r0 a9	1	train
e1241 r0 a34	1	train
e1241 r0 a7	1	train
e1241 r0 a32	1	train
e1241 r1 a13	0	train
e1241 r1 a15	0	train
e1241 r1 a22	0	train
e1241 r1 a16	0	train
e1241 r1 a10	0	train
e1241 r1 a6	0	train
e4024 r1 c7	1	train
e4024 r0 a30	1	train
e4024 r0 a9	1	train
e4024 r0 a34	1	train
e4024 r0 a7	1	train
e4024 r0 a32	1	train
e4024 r1 a19	0	train
e4024 r1 a0	0	train
e4024 r1 a18	0	train
e4024 r1 a5	0	train
e4024 r1 a13	0	train
e4024 r1 a3	0	train
e4973 r1 c7	1	train
e4973 r0 a30	1	train
e4973 r0 a9	1	train
e4973 r0 a34	1	train
e4973 r0 a7	1	train
e4973 r0 a32	1	train
e4973 r1 a23	0	train
e4973 r1 a26	0	train
e4973 r1 a22	0	train
e4973 r1 a13	0	train
e4973 r1 a24	0	train
e4973 r1 a5	0	train
e4846 r1 c7	1	train
e4846 r0 a30	1	train
e4846 r0 a9	1	train
e4846 r0 a34	1	train
e4846 r0 a7	1	train
e4846 r0 a32	1	train
e4846 r1 a0	0	train
e4846 r1 a6	0	train
e4846 r1 a23	0	train
e4846 r1 a1	0	train
e4846 r1 a10	0	train
e4846 r1 a28	0	train
e964 r1 c7	1	train
e964 r0 a30	1	train
e964 r0 a9	1	train
e964 r0 a34	1	train
e964 r0 a7	1	train
e964 r0 a32	1	train
e964 r1 a12	0	train
e964 r1 a23	0	train
e964 r1 a29	0	train
e964 r1 a8	0	train
e964 r1 a25	0	train
e964 r1 a31	0	train
e3621 r1 c7	1	train
e3621 r0 a30	1	train
e3621 r0 a9	1	train
e3621 r0 a34	1	train
e3621 r0 a7	1	train
e3621 r0 a32	1	train
e3621 r1 a16	0	train
e3621 r1 a21	0	train
e3621 r1 a35	0	train
e3621 r1 a23	0	train
e3621 r1 a24	0	train
e3621 r1 a15	0	train
e2834 r1 c7	1	train
e2834 r0 a30	1	train
e2834 r0 a9	1	train
e2834 r0 a34	1	train
e2834 r0 a7	1	train
e2834 r0 a32	1	train
e2834 r1 a27	0	train
e2834 r1 a8	0	train
e2834 r1 a15	0	train
e2834 r1 a24	0	train
e2834 r1 a29	0	train
e2834 r1 a35	0	train
e3977 r1 c7	1	train
e3977 r0 a30	1	train
e3977 r0 a9	1	train
e3977 r0 a34	1	train
e3977 r0 a7	1	train
e3977 r0 a32	1	train
e3977 r1 a20	0	train
e3977 r1 a15	0	train
e3977 r1 a35	0	train
e3977 r1 a25	0	train
e3977 r1 a13	0	train
e3977 r1 a24	0	train
e286 r1 c7	1	train
e286 r0 a30	1	train
e286 r0 a9	1	train
e286 r0 a34	1	train
e286 r0 a7	1	train
e286 r0 a32	1	train
e286 r1 a12	0	train
e286 r1 a10	0	train
e286 r1 a31	0	train
e286 r1 a27	0	train
e286 r1 a20	0	train
e286 r1 a16	0	train
e4686 r1 c7	1	train
e4686 r0 a30	1	train
e4686 r0 a9	1	train
e4686 r0 a34	1	train
e4686 r0 a7	1	train
e4686 r0 a32	1	train
e4686 r1 a15	0	train
e4686 r1 a18	0	train
e4686 r1 a22	0	train
e4686 r1 a28	0	train
e4686 r1 a26	0	train
e4686 r1 a23	0	train
e2409 r1 c7	1	train
e2409 r0 a30	1	train
e2409 r0 a9	1	train
e2409 r0 a34	1	train
e2409 r0 a7	1	train
e2409 r0 a32	1	train
e2409 r1 a28	0	train
e2409 r1 a5	0	train
e2409 r1 a22	0	train
e2409 r1 a35	0	train
e2409 r1 a3	0	train
e2409 r1 a10	0	train
e1835 r1 c7	1	train
e1835 r0 a30	1	train
e1835 r0 a9	1	train
e1835 r0 a34	1	train
e1835 r0 a7	1	train
e1835 r0 a32	1	train
e1835 r1 a33	0	train
e1835 r1 a8	0	train
e1835 r1 a25	0	train
e1835 r1 a1	0	train
e1835 r1 a23	0	train
e1835 r1 a26	0	train
e880 r1 c7	1	train
e880 r0 a30	1	train
e880 r0 a9	1	train
e880 r0 a34	1	train
e880 r0 a7	1	train
e880 r0 a32	1	train
e880 r1 a14	0	train
e880 r1 a11	0	train
e880 r1 a25	0	train
e880 r1 a2	0	train
e880 r1 a35	0	train
e880 r1 a18	0	train
e1329 r1 c7	1	train
e1329 r0 a30	1	train
e1329 r0 a9	1	train
e1329 r0 a34	1	train
e1329 r0 a7	1	train
e1329 r0 a32	1	train
e1329 r1 a20	0	train
e1329 r1 a28	0	train
e1329 r1 a29	0	train
e1329 r1 a33	0	train
e1329 r1 a11	0	train
e1329 r1 a13	0	train
e2352 r1 c7	1	train
e2352 r0 a30	1	train
e2352 r0 a9	1	train
e2352 r0 a34	1	train
e2352 r0 a7	1	train
e2352 r0 a32	1	train
e2352 r1 a12	0	train
e2352 r1 a5	0	train
e2352 r1 a17	0	train
e2352 r1 a10	0	train
e2352 r1 a6	0	train
e2352 r1 a28	0	train
e1041 r1 c7	1	train
e1041 r0 a30	1	train
e1041 r0 a9	1	train
e1041 r0 a34	1	train
e1041 r0 a7	1	train
e1041 r0 a32	1	train
e1041 r1 a3	0	train
e1041 r1 a26	0	train
e1041 r1 a10	0	train
e1041 r1 a13	0	train
e1041 r1 a27	0	train
e1041 r1 a11	0	train
e621 r1 c7	1	train
e621 r0 a30	1	train
e621 r0 a9	1	train
e621 r0 a34	1	train
e621 r0 a7	1	train
e621 r0 a32	1	train
e621 r1 a1	0	train
e621 r1 a31	0	train
e621 r1 a11	0	train
e621 r1 a8	0	train
e621 r1 a14	0	train
e621 r1 a6	0	train
e2602 r1 c7	1	train
e2602 r0 a30	1	train
e2602 r0 a9	1	train
e2602 r0 a34	1	train
e2602 r0 a7	1	train
e2602 r0 a32	1	train
e2602 r1 a0	0	train
e2602 r1 a21	0	train
e2602 r1 a31	0	train
e2602 r1 a6	0	train
e2602 r1 a26	0	train
e2602 r1 a13	0	train
e2120 r1 c7	1	train
e2120 r0 a30	1	train
e2120 r0 a9	1	train
e2120 r0 a34	1	train
e2120 r0 a7	1	train
e2120 r0 a32	1	train
e2120 r1 a12	0	train
e2120 r1 a1	0	train
e2120 r1 a6	0	train
e2120 r1 a28	0	train
e2120 r1 a25	0	train
e2120 r1 a35	0	train
e4902 r1 c7	1	train
e4902 r0 a30	1	train
e4902 r0 a9	1	train
e4902 r0 a34	1	train
e4902 r0 a7	1	train
e4902 r0 a32	1	train
e4902 r1 a23	0	train
e4902 r1 a22	0	train
e4902 r1 a28	0	train
e4902 r1 a17	0	train
e4902 r1 a29	0	train
e4902 r1 a8	0	train
e391 r1 c7	1	train
e391 r0 a30	1	train
e391 r0 a9	1	train
e391 r0 a34	1	train
e391 r0 a7	1	train
e391 r0 a32	1	train
e391 r1 a35	0	train
e391 r1 a2	0	train
e391 r1 a18	0	train
e391 r1 a24	0	train
e391 r1 a33	0	train
e391 r1 a19	0	train
e1732 r1 c7	1	train
e1732 r0 a30	1	train
e1732 r0 a9	1	train
e1732 r0 a34	1	train
e1732 r0 a7	1	train
e1732 r0 a32	1	train
e1732 r1 a5	0	train
e1732 r1 a13	0	train
e1732 r1 a8	0	train
e1732 r1 a31	0	train
e1732 r1 a2	0	train
e1732 r1 a22	0	train
e2800 r1 c7	1	train
e2800 r0 a30	1	train
e2800 r0 a9	1	train
e2800 r0 a34	1	train
e2800 r0 a7	1	train
e2800 r0 a32	1	train
e2800 r1 a23	0	train
e2800 r1 a14	0	train
e2800 r1 a29	0	train
e2800 r1 a19	0	train
e2800 r1 a27	0	train
e2800 r1 a31	0	train
e1633 r1 c7	1	train
e1633 r0 a30	1	train
e1633 r0 a9	1	train
e1633 r0 a34	1	train
e1633 r0 a7	1	train
e1633 r0 a32	1	train
e1633 r1 a33	0	train
e1633 r1 a0	0	train
e1633 r1 a29	0	train
e1633 r1 a20	0	train
e1633 r1 a8	0	train
e1633 r1 a2	0	train
e770 r1 c7	1	train
e770 r0 a30	1	train
e770 r0 a9	1	train
e770 r0 a34	1	train
e770 r0 a7	1	train
e770 r0 a32	1	train
e770 r1 a13	0	train
e770 r1 a31	0	train
e770 r1 a15	0	train
e770 r1 a27	0	train
e770 r1 a3	0	train
e770 r1 a23	0	train
e2424 r1 c7	1	train
e2424 r0 a30	1	train
e2424 r0 a9	1	train
e2424 r0 a34	1	train
e2424 r0 a7	1	train
e2424 r0 a32	1	train
e2424 r1 a29	0	train
e2424 r1 a23	0	train
e2424 r1 a12	0	train
e2424 r1 a20	0	train
e2424 r1 a19	0	train
e2424 r1 a11	0	train
e3406 r1 c7	1	train
e3406 r0 a30	1	train
e3406 r0 a9	1	train
e3406 r0 a34	1	train
e3406 r0 a7	1	train
e3406 r0 a32	1	train
e3406 r1 a13	0	train
e3406 r1 a15	0	train
e3406 r1 a3	0	train
e3406 r1 a14	0	train
e3406 r1 a31	0	train
e3406 r1 a22	0	train
e3584 r1 c7	1	train
e3584 r0 a30	1	train
e3584 r0 a9	1	train
e3584 r0 a34	1	train
e3584 r0 a7	1	train
e3584 r0 a32	1	train
e3584 r1 a33	0	train
e3584 r1 a25	0	train
e3584 r1 a35	0	train
e3584 r1 a1	0	train
e3584 r1 a4	0	train
e3584 r1 a26	0	train
e1306 r1 c7	1	train
e1306 r0 a30	1	train
e1306 r0 a9	1	train
e1306 r0 a34	1	train
e1306 r0 a7	1	train
e1306 r0 a32	1	train
e1306 r1 a35	0	train
e1306 r1 a14	0	train
e1306 r1 a33	0	train
e1306 r1 a5	0	train
e1306 r1 a15	0	train
e1306 r1 a1	0	train
e283 r1 c7	1	train
e283 r0 a30	1	train
e283 r0 a9	1	train
e283 r0 a34	1	train
e283 r0 a7	1	train
e283 r0 a32	1	train
e283 r1 a10	0	train
e283 r1 a14	0	train
e283 r1 a29	0	train
e283 r1 a28	0	train
e283 r1 a20	0	train
e283 r1 a24	0	train
e576 r1 c7	1	train
e576 r0 a30	1	train
e576 r0 a9	1	train
e576 r0 a34	1	train
e576 r0 a7	1	train
e576 r0 a32	1	train
e576 r1 a20	0	train
e576 r1 a1	0	train
e576 r1 a29	0	train
e576 r1 a14	0	train
e576 r1 a33	0	train
e576 r1 a19	0	train
e4203 r1 c7	1	train
e4203 r0 a30	1	train
e4203 r0 a9	1	train
e4203 r0 a34	1	train
e4203 r0 a7	1	train
e4203 r0 a32	1	train
e4203 r1 a0	0	train
e4203 r1 a18	0	train
e4203 r1 a24	0	train
e4203 r1 a21	0	train
e4203 r1 a13	0	train
e4203 r1 a15	0	train
e2177 r1 c7	1	train
e2177 r0 a30	1	train
e2177 r0 a9	1	train
e2177 r0 a34	1	train
e2177 r0 a7	1	train
e2177 r0 a32	1	train
e2177 r1 a10	0	train
e2177 r1 a1	0	train
e2177 r1 a19	0	train
e2177 r1 a3	0	train
e2177 r1 a25	0	train
e2177 r1 a5	0	train
e2173 r1 c7	1	train
e2173 r0 a30	1	train
e2173 r0 a9	1	train
e2173 r0 a34	1	train
e2173 r0 a7	1	train
e2173 r0 a32	1	train
e2173 r1 a15	0	train
e2173 r1 a21	0	train
e2173 r1 a12	0	train
e2173 r1 a33	0	train
e2173 r1 a10	0	train
e2173 r1 a25	0	train
e4605 r1 c7	1	train
e4605 r0 a30	1	train
e4605 r0 a9	1	train
e4605 r0 a34	1	train
e4605 r0 a7	1	train
e4605 r0 a32	1	train
e4605 r1 a8	0	train
e4605 r1 a18	0	train
e4605 r1 a13	0	train
e4605 r1 a21	0	train
e4605 r1 a27	0	train
e4605 r1 a3	0	train
e4445 r1 c7	1	train
e4445 r0 a30	1	train
e4445 r0 a9	1	train
e4445 r0 a34	1	train
e4445 r0 a7	1	train
e4445 r0 a32	1	train
e4445 r1 a33	0	train
e4445 r1 a13	0	train
e4445 r1 a25	0	train
e4445 r1 a31	0	train
e4445 r1 a14	0	train
e4445 r1 a10	0	train
e932 r1 c7	1	train
e932 r0 a30	1	train
e932 r0 a9	1	train
e932 r0 a34	1	train
e932 r0 a7	1	train
e932 r0 a32	1	train
e932 r1 a27	0	train
e932 r1 a35	0	train
e932 r1 a15	0	train
e932 r1 a21	0	train
e932 r1 a29	0	train
e932 r1 a26	0	train
e4387 r1 c7	1	train
e4387 r0 a30	1	train
e4387 r0 a9	1	train
e4387 r0 a34	1	train
e4387 r0 a7	1	train
e4387 r0 a32	1	train
e4387 r1 a22	0	train
e4387 r1 a21	0	train
e4387 r1 a31	0	train
e4387 r1 a28	0	train
e4387 r1 a1	0	train
e4387 r1 a18	0	train
e2162 r1 c7	1	train
e2162 r0 a30	1	train
e2162 r0 a9	1	train
e2162 r0 a34	1	train
e2162 r0 a7	1	train
e2162 r0 a32	1	train
e2162 r1 a14	0	train
e2162 r1 a26	0	train
e2162 r1 a35	0	train
e2162 r1 a29	0	train
e2162 r1 a24	0	train
e2162 r1 a12	0	train
e4522 r1 c7	1	train
e4522 r0 a30	1	train
e4522 r0 a9	1	train
e4522 r0 a34	1	train
e4522 r0 a7	1	train
e4522 r0 a32	1	train
